,name,x,y,cog,color,link,gene_product
EQU24_RS00610,,125949,0.0087724118804237,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,0.009367020787096,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,0.0010635763213081,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,-0.0054678436263112,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,0.0062874328532892,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,0.0062874328532892,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,0.0054455495026342,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,0.0183474424331207,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0098725923655903,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,-0.00830388592656,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,0.0021634814130018,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,0.0026935997298763,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,-0.0073235841073622,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,-0.0010531331674192,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,-0.0032097145126203,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,0.00418910059513,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,-0.0009070059160201,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0099083906742137,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,-0.0022076245618661,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,0.0079393497287733,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,-0.0009077332577153,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,0.005250788356864,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,-0.0002477278060644,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,-0.0068412805869178,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,-0.0078058407249369,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0005435885157443,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0025753306198239,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,0.0036766888606568,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,0.0006900729723263,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.012545226365185,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,0.0092482780594972,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0038248267182602,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0175818123678838,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0055964787101818,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,-0.0216302954215976,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,-0.0048253355744399,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0024209762145331,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0012348376984095,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,-0.0136229281584373,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,-0.0129668245501431,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,-0.0033782752925885,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0106352702001671,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,0.0035336687729547,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,0.0039798848439648,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,-0.0075345093040029,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0033153966494227,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,0.0012538366152088,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,0.01225760882067,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,-0.0026257250600494,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,0.0112530150790453,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,0.001336579686352,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,0.0104366847953196,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,0.0009390755206469,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,-0.0007142533183353,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,-0.0174414446062297,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0018746531247255,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,0.0099185784916038,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0029562650008348,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,-0.0045236286579157,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,-0.0051834768677763,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,0.0152250601476841,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,0.0069320896689103,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,0.0067264475020429,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,0.0107349715489237,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.0201698187047365,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.0076311412226691,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0046595012169692,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0022686583083152,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.0069248852625151,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0168189011542715,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0143360332704561,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.00892342689174,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,-0.0090773452423311,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.0190388239098899,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.0125318943804475,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0029850961237111,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.020594302626318,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,-0.0137743510442568,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,0.0090654332420564,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.01038928630558,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.0205647762091073,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,-0.0012163153947625,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0459071777885249,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01030,hypothetical protein
EQU24_RS01035,,214747,0.010573255436574,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,0.0122758460730776,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0273146896635285,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,0.059053112141736,"Replication, recombination and repair",#1e90ff,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01055,Tn3 family transposase
EQU24_RS01070,,221345,-0.0098517590759514,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.0217613214661686,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,0.0146385244637408,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0164513850286353,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,0.004538609395993,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0021371798251312,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0049492074986214,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.0101948846272979,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,0.0059314253055449,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,0.0209849782690492,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,-0.0270401226072889,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,-0.0369439211343196,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,-0.0041776907197112,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0207652933607445,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,-0.0126697739042548,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0050510732456942,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,-0.008929760192325,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0642573039258737,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01155,hypothetical protein
EQU24_RS01160,,234938,0.0297785363144595,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,0.0068177776561254,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,-0.0164363082345288,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,-0.010619374790048,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,-0.0010935121682177,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,0.001234326876211,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,0.0056778359111641,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.0009984605639325,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0082722242172147,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0070983221775358,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0143501888439233,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.0246176929066881,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,-0.0119307739684232,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,0.0113151071812591,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,0.0167974980454748,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,0.0057956183546513,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,0.0032452519542957,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,-0.0134274835526103,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0018395993187276,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0104713222645452,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,-0.0021757874845338,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,0.0293697476515119,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0199272751421875,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,0.0081732828045482,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,0.0065257056850618,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,-0.0342130456459014,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0049511693210612,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0236675952641223,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
