,name,x,y,cog,color,link,gene_product
EQU24_RS00155,,36035,0.0042958730452806,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,-0.003474299004888,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.0106654796930449,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,0.0070584491585055,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0140190066434701,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0341506925839107,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0095568885387011,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-0.0247686584852735,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0010171730326945,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0061200410848683,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,-0.0060170880828945,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0047743099348406,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-0.0054473328594516,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0049156160360315,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.0010494498983683,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0126340058091348,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,0.002001462856013,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,-0.0116839995516854,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.0075267743942638,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.2491503821967335,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00250,hypothetical protein
EQU24_RS00255,,51191,-0.0218209103227118,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,-0.0066660875211445,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.0014582248064671,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,0.0007649801504864,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,0.0056018163574872,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,-0.0055267225482371,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.0019409510857951,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,-0.0021687372889349,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,-0.0160312694407888,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,-0.0009365912094677,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0001123218654873,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.0028058147026678,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,-0.0027873648554422,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,-0.014204908189616,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,-0.0008694630366317,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,-0.0070919497709983,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,0.0032868900408004,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,-0.0063125386521114,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,0.0002679587459058,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,0.000575608167854,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0030169695403762,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,-0.0008164529631361,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.024896216835256,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,-0.0045111853875708,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.003360636588318,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,-0.0006703399178759,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0074984814646686,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.003379655011319,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,0.0010671254506879,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,-0.0067712259835121,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-0.0010061465397889,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,0.0017963910406338,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,-0.0022108287746673,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,0.0031120669519928,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0074137982163692,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,0.0011130639202077,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0024446234611785,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,-0.0036334291093319,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.0054876462142686,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,0.0027835452436601,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,-0.0033200637295651,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,-0.003987469874218,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,0.0027174207570287,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,0.0009359304147859,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,-0.001024343793342,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,0.0011436780040354,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0072597177782817,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,-0.0148770979651509,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0033950390978757,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,-0.0009549594826142,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,-0.0044993415495256,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,0.0011379479420615,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,0.0002417849771283,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,-0.0030264577991589,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,-0.0025474548421708,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,-0.003258320434758,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0033949402883261,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,-0.0058647140169864,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,0.004216411334468,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,0.0099019466706273,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0066892565929282,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,0.0108553887849611,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,-0.0045921966356085,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,-0.0025158934334912,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0002733557952423,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,6.0709432648403504e-05,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,0.0015822770945027,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,-0.001781447132378,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,0.0081262532738671,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,0.0009635334351444,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,-0.0013422085440391,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0048914137582484,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,0.0024430723215117,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,0.0054003622758009,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,-0.0004231698342542,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,-0.0004231698342542,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,0.0005066055085977,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.004357323256704,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,0.0009227951433653,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,0.0042484048267957,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,-0.0010767625611257,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0031225405417942,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,0.0010333533185784,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,-0.0036499680800937,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,-0.0091240887938597,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,-0.007436972446322,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,0.0010145415362531,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0024726706293109,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,0.0027555579765981,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,0.0081709318457995,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,-0.0050555606378721,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,0.0004439648225014,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,-0.0023375309783124,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,-0.0009234002010395,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,0.0047832221214521,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,-0.0003099345524261,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,-0.0051020684505429,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,-0.0011013051190409,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,0.0042889971677322,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.0025293423387438,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,-0.0030084773130172,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0061692125245315,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0102278177105642,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0021888737159414,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,-0.006715431681457,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,0.0053059063200373,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0052895490041912,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,-0.0034119255533583,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,-0.0020115473233361,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,0.0018117679119516,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,0.0019169638271625,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0015039569609548,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,0.0038429187957054,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-3.0490463866024647e-05,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,-0.0044448677395064,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0008514689629697,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,-0.002373307674881,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,0.0074530098863732,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,0.006192452869143,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,0.0047911769047364,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.0012905070768399,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,-0.0055333232128202,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,-0.0015199090413658,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,0.0083914423085365,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,-0.0023606857058479,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,-0.0058104870601442,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0033234879124172,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,-0.0141507208766316,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,0.006786624815982,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.0114935974851586,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,0.0038261780651827,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,0.0018164412889714,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0002448586474015,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,-7.2586236767126e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.0034844469573637,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,0.0041573480211562,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0014524801872306,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0041206582278897,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.001567968389551,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0016241735827269,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,0.0024134803833297,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.0054688531685038,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,0.0087745499664472,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.001149577300274,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,-0.0008309150185696,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,0.0066020617350868,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,0.0053120106907106,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,-0.0016244837363097,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,-0.0006401504383091,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.006918499240995,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.0028410422770248,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,0.0011614741954679,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,0.001474463753303,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.0085150993152569,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,0.0129746568222037,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,0.0022608699521329,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0009336546619119,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,0.0005581257176591,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,-0.0030243046643032,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,0.0010426430976529,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0115700109915442,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,-0.0036160350646085,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,0.0041182257208036,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0094689627950062,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,-0.0014429947561576,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.0076159699920548,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,0.0041189296513622,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,0.0045146038459535,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,-0.0036474607650019,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.0179052198021127,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,-0.0361785894126247,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,-0.0070754521775117,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0025456875294153,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,0.0857797646444422,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,0.0147697883880609,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,0.0147938726072985,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,0.0011461364998053,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,0.0379472643770773,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,-0.0099587752321474,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,0.0003861933506841,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.0004625358477834,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.0095685960460799,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.0055147405454364,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0023423834201419,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0030226108281762,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0018957827337743,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,0.0269688768291221,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,0.0013006119897575,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0010170274221801,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,-0.0020932948287164,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,-0.003913418773185,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,-2.7713298209875336e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,0.0162589599557366,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,0.0037700857460519,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,-0.0014173521266528,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.0139885312560354,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.0010775987808897,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,0.0109786569687441,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.0047453932503691,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,-0.0069522410811644,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,0.0034513603155553,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,-0.0014974042687486,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,-0.0118958270916832,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,-0.0018012742427151,Defense mechanisms,#90ee90,,hypothetical protein
