,name,x,y,cog,color,link,gene_product
EQU24_RS00180,,40588,-0.0416820219149479,"Replication, recombination and repair",#1e90ff,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00180,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0849669216079725,"Replication, recombination and repair",#1e90ff,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00185,hypothetical protein
EQU24_RS00190,,42656,0.0235172850686846,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0243539146449326,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0411687525252807,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00200,hypothetical protein
EQU24_RS00205,,44526,0.0035587340574456,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0065498830416833,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0162195844785452,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,0.0022193254730301,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.005283989508573,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,0.0030774425685434,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0081876198243717,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,-0.0279107836620939,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.0144115574381603,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.037149384960625,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.0096609231750794,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,-0.0020785164744078,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,0.0125681328242052,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.003606736814814,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,0.0069591909232212,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,0.010418507933651,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.00997377936214,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0058527591271166,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,-0.0520274999694019,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00295,hypothetical protein
EQU24_RS00300,,62674,-0.0009878365458005,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,0.0057299169610403,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.0092906224321196,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,-0.0088521399209059,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,0.0004481599658281,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,-0.0054757138692985,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,0.0177951450432503,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,0.0145811411183017,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,0.0170851302677516,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,0.0067850022839818,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0029165878087006,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0011587062254504,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,0.0069635698074485,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,-0.0125939448802094,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,-0.0002150685059707,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,0.0049366546562686,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0172780778489125,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0020251333634091,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.0007901975258657,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,-0.003139889776457,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,-0.0145410924893351,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-0.0212970791702594,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,0.0063560949264856,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,-0.0056810403443139,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,0.0131920685801361,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0082333290408652,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,-0.0010496331676577,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0114204405232471,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,-0.0066815396659771,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.0322770789647652,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,0.0181392169176166,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,-0.0019034845201973,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,-0.0019851430528878,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,-0.0246858670130953,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,-0.0060018089050804,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,-0.0184255595135706,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,-0.0044719982051069,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0048510591959769,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,0.0058734127186927,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0002373248364607,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,-0.0162085696066263,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,-0.0225329274913603,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0191100238236017,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,-0.0012363374198243,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,0.0124763451806859,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,0.0084418458340938,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,0.0040343987083495,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0035139775069541,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,-0.0042917697609092,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,-0.0136856422995503,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,0.009485686347781,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,0.0055151976483532,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,0.0130533517865293,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,-0.0056969893512046,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,0.0001662512076889,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0133858510946441,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,0.0120282573631214,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,0.0127801680658264,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,-0.0001296130496665,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,0.0042155217318409,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,0.0070410998623351,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,0.0187339531516878,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0030586289516204,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,0.0091612098043405,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,0.0335729117501211,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,0.0217027044034391,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,0.0217027044034391,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,0.01089723515476,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.0043633995425175,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0100798468222027,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,0.0018727836643099,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,0.0046137008631369,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0079926473830866,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,-0.0134738755072222,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,-0.0135554254969481,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,-0.0076348895198721,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,-1.8396424248754005e-05,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,-0.0128907066130027,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0135721767480729,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,0.0061831719142091,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,0.0002809106153515,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,0.0008278087940238,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,-0.0018280718766685,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,0.0009536627575903,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,-0.0130044335758444,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,0.0026925515840374,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0146403122417237,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0055800683816547,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,0.0140132841075722,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,0.0117481858375077,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.0265598788303569,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,0.0126942318395418,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0159227343396296,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0115990441479311,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0264600142691244,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,0.0054898376935185,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,0.0218663078065523,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0021463492619243,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0147933819171179,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,0.0097643526234313,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,-0.0144634164874297,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,-0.0039312106565508,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0106236029578783,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,0.0002364228686125,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,0.0108305935668715,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,0.0122392563937778,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,0.0076007682192465,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,0.0203472080659539,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,0.007943381073296,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,0.0039709599372838,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,8.412259775285971e-05,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,0.0005131785045713,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,0.0149710949950052,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,-0.0031359162268324,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,0.0082345644200772,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,0.00421198345178,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0142960726393511,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,0.0086319329554793,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0091049946389444,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,-0.0163477659863256,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,-0.0011768131849922,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,-0.0118199098332907,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,-0.0141370226323095,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0070521348734577,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,-0.0070164256717339,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.0150411257682952,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.033645186428943,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,-0.0013538493832799,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0126132532051037,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,0.0016285985186988,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0077775166595594,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,0.0003550109039723,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.0063252800491988,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,0.0018987747550264,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.0016681423572428,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.0028317856118005,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0062894406795673,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0226997228116925,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,-0.0078644999340774,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,0.0048797240722841,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.0160547826073198,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.006595759427883,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,0.0112489977041892,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0151482766806558,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.0003494131889065,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,0.0063583597217978,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.006287979062013,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,0.002952978779216,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,-0.0182043736993772,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.0025108950114927,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,-0.0143128056340607,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0095092518516756,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,-0.0029897128673457,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0204313171479381,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0002480418563974,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.0064629973458334,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.0003629055548998,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.0049164360354618,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,0.0300391201114693,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,-0.001259788924873,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.0165453474895833,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0410731885347675,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01135,hypothetical protein
EQU24_RS01140,,231871,-0.01648791652593,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0077963253292095,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,0.0302120106095112,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0183599576721095,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,-0.0011808994238934,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0086461237728097,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,0.0068500836667879,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0757646918273244,Transcription,#000000,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01175,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,-0.0132316090350293,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.004893890712652,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.0057495166026456,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,0.0166587978031764,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,0.0138913730141481,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,0.0072901896447748,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0093028788124777,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.003817883499047,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,0.0106199016213475,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,0.0174125238804407,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,0.0165383713794894,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,0.001419267791449,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,0.007896574420338,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,0.0045035982721172,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0294003865846705,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,-0.0054957413538547,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.0136714146046682,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.0035697470677918,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0039652843063044,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.0233928757590847,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,0.003417100616367,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,-0.0255981482895277,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0047493618392519,"Replication, recombination and repair",#1e90ff,,helicase
