,name,x,y,cog,color,link,gene_product
EQU24_RS00095,,23251,-0.0017213124238305,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00100,,23841,-0.0027404819251401,Function unknown,#0000ff,,YchJ family protein
EQU24_RS00105,crp,24340,0.0072617117515043,Transcription,#000000,,cAMP-activated global transcriptional regulator CRP
EQU24_RS00110,,25137,-0.0033095593744604,"Post-translational modification, protein turnover, and chaperones",#add8e6,,OsmC family protein
EQU24_RS00115,speD,25560,-0.0047316226705254,Amino acid transport and metabolism,#ff0000,,adenosylmethionine decarboxylase
EQU24_RS00125,,29783,0.0039486930310374,Function unknown,#0000ff,,autotransporter outer membrane beta-barrel domain-containing protein
EQU24_RS00130,,32310,-0.005312266559205,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00135,,32679,-0.014041525983491,Function unknown,#0000ff,,DUF2807 domain-containing protein
EQU24_RS00140,,33495,-0.0245513810143822,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,-0.0007115172855354,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0296458478103264,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0195148394474167,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0143635388306048,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.0069967697453309,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,-0.0079886163418417,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0171247405827876,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0006939055891042,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0066980860661957,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,-0.0137237551940488,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,8.292887947913224e-05,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0320165246670795,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.0031549069819346,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0090871571943905,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-0.0010724174236071,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0196745900798171,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.0063788358025576,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0014232730289558,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0009436587389844,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0088852129120558,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.001773077284819,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,-0.015860215442354,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,0.0004761576047428,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.0107186102782253,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.010703790962973,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,0.0033060586356594,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0114007212469973,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,-0.0074493085558411,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.0014543057202619,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0029841116096321,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,0.0356283920956142,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,-0.0072878372746508,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0068010841742887,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,0.0035716242247562,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,0.0050140520047685,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,0.0122523534047696,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,0.001005287704603,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,-0.0095872816733267,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,-0.0049061523077574,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,-0.0010117865435527,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,0.0001040671237833,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,0.0040399005584643,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0033158268564808,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,-0.0024884668442278,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.0005673653330407,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,0.0037336403479316,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,0.0015656453892981,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0182963242724604,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,2.9814831980955296e-05,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,0.0083552556228298,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,0.0004852930834249,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,0.0011329683619118,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-5.684243554721773e-05,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,-0.0014200848336043,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,0.0002648001844104,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.004080440929796,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0036733472810934,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,0.0026890746556131,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0057750636002216,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,0.0032698108250925,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.000184752966933,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,-0.0076727989540572,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,0.0093646741656807,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,0.0006722525726992,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,0.0110144428939353,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,-0.0035715505507428,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,0.0003601801951309,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,-0.0004748967447815,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,0.009686390405295,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,-0.0039181348664566,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0010345096939928,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,0.0042264922449086,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,0.0002477335835026,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0025375982854202,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,0.0023665676708896,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,-0.0051216102302293,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,-0.0003742216702171,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,-0.0012493326813411,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0045874602502012,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,0.0011892887304341,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,0.0074842123873865,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,-0.0012551169004586,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0003524546890593,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,-0.000728140059553,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,0.0016071857117539,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,-0.0055671135186948,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0056986865863209,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,0.0017788236158524,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,-0.002725143185458,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,-0.003913495875643,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,-0.0040020326763055,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,-0.0011628393851155,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,-0.0066582674990183,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0076848557557009,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,-0.0047594799953078,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,-0.0009732566561435,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,0.0009649307711882,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,0.0009649307711882,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,-0.0056574392736088,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.0082285994900404,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0004516019761498,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,0.0038606494266215,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,0.0063904333193332,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0010510229208529,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,0.0066655266215838,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,0.0042633316972623,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,-0.0067755963840384,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,0.0007405461360062,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,-0.0007923496076489,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,-0.0036528459731306,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,7.01488446126892e-05,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,-0.0005598176097888,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,-0.0052108401005731,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,-0.0021734783855096,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,-0.0046037898342974,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,-0.0024876664204046,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,0.00475704729891,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0034071270931163,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0003792660173964,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,0.0061900230331947,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,0.0008591936668718,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.0066012213678217,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,-0.0049725091856088,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0034993032452828,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,0.0020665221646351,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,-0.0069482378501316,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,0.0028661421953473,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,0.0040441727634092,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0021954025595546,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0007743823352277,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,-0.0006342165344422,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,0.014112834714291,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,0.0002556172436091,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0052446303089338,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,0.0044493491395454,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-0.0025731407438288,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,-0.0063370254117433,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0056085642830089,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,0.002377470392008,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.0107315530644567,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,0.0049461436379561,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,-0.0080621960279835,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.0024174330977618,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,-0.0101320310795024,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,0.0065525590525392,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,-0.00249963665383,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,-0.0062873964946573,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0004490646405016,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0093575510830838,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0017862179172543,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,0.0009717800300494,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.0052283572411327,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,0.0030467655687148,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,0.0046706333615087,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0010363288244342,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,0.0093455692320248,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,-0.0050059931558071,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.0110118353818397,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0007046621143731,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,-0.0047807561870546,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.0047966562887755,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0024789401489784,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0076141635280733,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.0038011713124797,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,-0.0049532342091414,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.0005345478556141,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,-0.0129137065595017,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.001093934901302,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0040421314548408,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0005427290921746,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,0.0050565958809109,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,0.0015723929690481,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.0020125765247374,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,0.0082843504100795,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0342998125186715,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,0.0021596167195862,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,-0.0033598088623504,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,0.0090360866127021,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0046408388853149,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,0.0152011754112847,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.00776116583738,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,0.0130858945855901,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,0.0084984141078333,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,-0.0062929383954573,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0031225828476219,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0019693483496445,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.002363369948775,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,0.0085751119047906,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.0012429287721782,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,0.0106286778875028,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,0.0038508998012966,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,-0.0056980288511479,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,-0.0165056018090159,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,-0.0010245337649044,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0177208976326884,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,-0.0925956953520668,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0265251843828853,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,0.017948210527646,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,0.0026196002163364,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,-0.0112273743735594,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0222073593084245,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,0.0047314925279517,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.005656646308781,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.0020101447868368,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.0025857248304898,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0009765530165158,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,0.0031346815972153,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,0.006729947619098,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.0058288193624386,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,0.0094695513909786,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0067911140934645,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,0.00633273870437,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,0.0042971086259074,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,-0.0027901907186579,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,0.0016440258770719,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,7.604963807212991e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0205809993703369,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,-0.0169144345832817,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,0.0056760442736966,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0100869816722193,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,0.0126104782083368,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,0.0065990002667705,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,0.006779330603869,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0022786593863737,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0152069500833364,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,-0.0046901864479971,Defense mechanisms,#90ee90,,hypothetical protein
EQU24_RS01315,,269096,0.004776545012188,"Replication, recombination and repair",#1e90ff,,RNA-directed DNA polymerase
EQU24_RS01320,,272340,-0.0015302073883436,Transcription,#000000,,hypothetical protein
