,name,x,y,cog,color,link,gene_product
EQU24_RS00175,,39992,0.0236234794380646,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,0.0032934822750757,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,0.0372876469343178,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,0.0590123774076363,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0336600572561464,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0002316997488301,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.0097487235203868,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0141877241965641,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0030474934966188,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0014694883711878,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.00709887341516,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,0.0020772127172296,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,0.0034192847686403,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0031538357490195,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.0047390264356488,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,-0.0121042682220056,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,0.0307845568164868,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.0031983470463297,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,0.0048118757744468,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0064031857604069,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0045744951242461,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,-0.0002026958959367,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,-0.0009852665739899,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0244803983759817,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,0.0339710585494649,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,0.0025855809168559,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0107217174404912,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.01116014332778,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,-0.0032486415349395,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,-0.011643986186915,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,-0.0084972308138115,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,-0.0393412111902252,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,-0.0001161073247374,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,-0.0470359339653886,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,-0.0032242081986017,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0016210982416431,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0074855922862085,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,0.0059292119312841,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.0194152495813264,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,0.0014915808623536,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,0.0075394304025541,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0352003167761991,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0083414196023607,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.0048003142329002,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,0.0053205268361664,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,-0.0116292625332221,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-0.0010984327243553,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,-0.0013901302439048,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,-0.0084769935594503,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.0076065448355621,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.009221373949956,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,0.0014412490595623,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,0.0056890641312838,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,0.0072915608558968,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,0.0049291528672493,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,0.0067506956392191,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,0.0245729220395384,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,0.001643616404122,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,0.0099138924187279,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,0.0031528424356393,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,0.0090987422710517,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,-0.0078116176897101,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0191433426570619,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,-0.0150059270773443,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,-0.0082356207545835,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,-0.002282387964518,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,-0.0031611824457074,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0037966298955647,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,-0.0033230588524323,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,0.0548383844050492,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,-0.0010588961354435,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,0.0046451696903571,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0096133301644231,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,0.0002185386399132,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,-0.0128779214175213,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,0.0024128923730248,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,0.003848369020357,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,0.0003353395110358,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,-0.0015773432188555,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,0.0039397073365599,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,0.0152124488732348,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,-0.0056254534126188,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,0.0058674405069598,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,-0.0054604925243608,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,-0.0189602419496455,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,-0.0134840264536769,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,-0.0096626860494516,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0147565782447473,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,-0.0019469009423861,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,0.1078569671316972,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00625,
EQU24_RS00630,,131271,0.0128315194207396,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,0.0128315194207396,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,-0.0332552778082436,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.1134640863496879,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00645,
EQU24_RS00650,,135895,0.0040986590025978,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,0.0009314683308426,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,-0.0022834567769122,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0058732646856264,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,-0.002976535945853,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,-0.0028485167472314,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,0.0024989914514123,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,0.0062118026221808,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,0.0052337472075168,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0289093237026306,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,0.0061114157449185,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,-0.0042341259201759,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,-0.0083747369172814,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,-0.0107257629597514,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,-0.0134507191686206,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,0.0029990971582392,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,-0.0020397796388618,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0107172817513296,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0071156681586812,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,0.0065298088923977,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,-0.012066867586576,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.0048237784105486,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,-0.0061092109146539,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0064766383232379,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0096756063850641,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0282100509802794,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,-0.0084580067203701,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,-0.0104774301719882,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,0.0007125934982613,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,-0.011534277868928,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,0.0040723548942401,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,0.0224611246003349,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,0.004712270034033,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0126320481326368,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,-0.0135407108493354,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-0.00352771056904,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,0.0023834859561995,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,0.0092575266723558,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,0.0022510668598492,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.0003932215887082,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,-5.1099527215527305e-05,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,0.0099034402998316,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.0076633731805967,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,-0.0138954189537347,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,-0.0088434969835043,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,0.0047378892238879,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,-0.0010397589580696,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,-0.0004700057164592,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0210867634229,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0125206841542116,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,0.0133959574514834,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.0184880851646544,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,0.015378575312403,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,-0.0079809830199558,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0069436069642255,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,0.0044743908523143,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.034223301709865,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.0253737054962952,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,-0.0001555731459986,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,-0.0092374624475984,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.0063572279904975,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0049616204694825,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0037613161606047,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.0119103817268569,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,-0.0109755331271727,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,0.005088746391009,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.002970608994127,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,0.0265073282930361,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0101017834668116,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0001006644552264,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,-0.0033547766754587,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.0008999575415372,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.0007278764070311,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,0.0069821746712349,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0176685093717454,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.0006494106907138,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,-0.0185075080817406,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0165137486169074,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0361029517633736,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,-0.0089133210487809,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,-0.0014358931958591,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,0.0153064279788618,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0043076255113718,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,0.0053701084172565,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,0.0006008791281591,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0140082764280405,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.0061867882517309,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.002318613044546,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.0321622718546267,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,0.009353105456155,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,0.0258960798517449,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.005014686414242,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0159945215003906,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,0.0068517073845528,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0010296653496646,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,-0.0151135322820075,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,0.0139037439427553,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,0.0124964816031218,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0169397470026705,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,-0.0004479495109799,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,-0.0055627247985364,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,0.0020675669748477,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.0213110510613061,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.004432680939245,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,0.0014970059412676,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0049112888202944,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,0.0289894594924807,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,0.0087012796312766,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,0.0111411150867444,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,-0.0012955676582705,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0079773515285298,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,-0.0157946282608833,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,-0.0026545126435289,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,-0.0030709724478494,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,-0.0171794439911108,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0057479038401167,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0217576335498984,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.0273261966390657,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,0.0049366835764448,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,0.0068737622274635,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,0.0026153293757535,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,0.0058169546582341,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,0.0096557786281575,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0052574119031199,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,-0.0147622455783061,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,-0.0120845137736273,Defense mechanisms,#90ee90,,hypothetical protein
EQU24_RS01315,,269096,0.0040843564194879,"Replication, recombination and repair",#1e90ff,,RNA-directed DNA polymerase
