locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS04230,0.0686823392012214,,hypothetical protein,No COG annotation,2301,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04230
EQU24_RS06885,0.0686402505106558,,Rpn family recombination-promoting nuclease/putative transposase,Function unknown,1956,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06885
EQU24_RS21260,0.0668813553277163,,hypothetical protein,No COG annotation,120,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21260
EQU24_RS08595,0.0660312364859089,,TetR/AcrR family transcriptional regulator,Transcription,1745,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08595
EQU24_RS10815,0.0653997541099257,,TetR/AcrR family transcriptional regulator,Transcription,1467,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10815
EQU24_RS09205,0.0644434532897997,,TolC family protein,Cell wall/membrane/envelope biogenesis,1667,"efflux transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09205
EQU24_RS14655,0.0640954959460073,,hypothetical protein,No COG annotation,982,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14655
EQU24_RS09195,0.063841430343236,,efflux RND transporter periplasmic adaptor subunit,Cell wall/membrane/envelope biogenesis,1667,"plasma membrane
transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09195
EQU24_RS00075,0.0637458788611533,tatB,twin-arginine translocase subunit TatB,"Intracellular trafficking, secretion, and vesicular transport",2822,"peptide transport
amide transport
organic substance transport
nitrogen compound transport
protein transport by the Tat complex",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00075
EQU24_RS09190,0.0600374501425413,,efflux RND transporter permease subunit,Defense mechanisms,1667,"integral component of membrane
transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09190
EQU24_RS10810,0.0579744693967254,,nucleoside deaminase,Nucleotide transport and metabolism,1468,"5-fluorocytosine deaminase activity
cytosine deaminase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10810
EQU24_RS08580,0.0579053514258485,,efflux RND transporter permease subunit,Defense mechanisms,1745,"integral component of membrane
transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08580
EQU24_RS06665,0.0563600809623951,,hypothetical protein,Cell motility,1982,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06665
EQU24_RS05675,0.0553130474102718,,transposase,"Replication, recombination and repair",2119,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05675
EQU24_RS21440,0.0534144107071283,,response regulator,Signal transduction mechanisms,92,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21440
EQU24_RS17390,0.0521001016546702,,DUF2281 domain-containing protein,Function unknown,629,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17390
EQU24_RS01670,0.0483190002082685,,DUF2292 domain-containing protein,No COG annotation,2600,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01670
EQU24_RS18550,0.0481796504034053,,,No COG annotation,489,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18550
EQU24_RS20770,0.0477773474870702,,hypothetical protein,No COG annotation,190,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20770
EQU24_RS08585,0.0477120234424366,,efflux RND transporter periplasmic adaptor subunit,No COG annotation,1745,"integral component of membrane
transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08585
EQU24_RS03435,0.0476990387597143,,hypothetical protein,No COG annotation,2379,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03435
EQU24_RS21645,0.0469421917801758,,hypothetical protein,No COG annotation,65,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21645
EQU24_RS21000,0.0467916813509226,,hypothetical protein,Carbohydrate transport and metabolism,151,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21000
EQU24_RS01455,0.046367220840471,,formate dehydrogenase subunit delta,Energy production and conversion,2630,"oxidoreductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01455
EQU24_RS08705,0.0451794108341222,,hypothetical protein,"Translation, ribosomal structure and biogenesis",1729,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08705
EQU24_RS18745,0.0442200304201341,,hypothetical protein,No COG annotation,463,"phosphorelay signal transduction system
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18745
EQU24_RS01900,0.0441272041585207,,RNA polymerase sigma factor,Transcription,2567,"regulation of DNA-templated transcription, initiation
DNA binding
sigma factor activity
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01900
EQU24_RS01940,0.0419283377026999,,hypothetical protein,No COG annotation,2560,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01940
EQU24_RS21445,0.0414887165839825,,STAS domain-containing protein,Signal transduction mechanisms,91,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21445
EQU24_RS21430,0.0410012357666309,,response regulator transcription factor,No COG annotation,92,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21430
EQU24_RS19620,0.0409202973196633,,multicopper oxidase,"Secondary metabolites biosynthesis, transport, and catabolism",343,"copper ion binding
oxidoreductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19620
EQU24_RS20865,-0.0406285732476962,,DUF2442 domain-containing protein,Function unknown,172,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20865
EQU24_RS08490,-0.0415509561167279,,hypothetical protein,No COG annotation,1759,"integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08490
EQU24_RS02320,-0.0426302574605701,,DUF2452 domain-containing protein,Function unknown,2516,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02320
EQU24_RS18395,-0.0429255016025416,,ISNCY family transposase,"Replication, recombination and repair",505,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18395
EQU24_RS07680,-0.0440280193876942,,hypothetical protein,No COG annotation,1862,metal ion binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07680
EQU24_RS21960,-0.0441766745804401,hflC,protease modulator HflC,"Post-translational modification, protein turnover, and chaperones",25,"integral component of external side of plasma membrane
regulation of peptidase activity
intrinsic component of external side of plasma membrane
integral component of plasma membrane
negative regulation of catalytic activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21960
EQU24_RS07295,-0.0442930730063762,ybeY,rRNA maturation RNase YbeY,"Translation, ribosomal structure and biogenesis",1907,"maturation of SSU-rRNA
endonucleolytic cleavage involved in rRNA processing
rRNA processing
regulation of nucleic acid-templated transcription
transcription antitermination",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07295
EQU24_RS20705,-0.0446012799524543,,hypothetical protein,No COG annotation,199,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20705
EQU24_RS02300,-0.0449327480496957,,copper resistance protein NlpE,Cell wall/membrane/envelope biogenesis,2517,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02300
EQU24_RS18585,-0.0449947621482832,,hypothetical protein,"Replication, recombination and repair",484,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18585
EQU24_RS20870,-0.0450270296573641,,NrdJb,Nucleotide transport and metabolism,171,"cell wall
plasma membrane
cell periphery
external encapsulating structure
cytoplasm",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20870
EQU24_RS20860,-0.0464967424113191,,ribonucleotide reductase,Nucleotide transport and metabolism,173,"intein-mediated protein splicing
ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
nucleic acid phosphodiester bond hydrolysis
endonuclease activity
ATP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20860
EQU24_RS14125,-0.0465398033339705,ctaD,cytochrome c oxidase subunit I,Energy production and conversion,1055,"electron transport coupled proton transport
energy coupled proton transmembrane transport, against electrochemical gradient
proton transmembrane transport
aerobic respiration
cation transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14125
EQU24_RS05165,-0.0473469328289472,,hypothetical protein,No COG annotation,2180,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05165
EQU24_RS20575,-0.0478980964713953,,hypothetical protein,Carbohydrate transport and metabolism,218,"protein binding
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20575
EQU24_RS17010,-0.0487393894181161,,hypothetical protein,No COG annotation,677,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17010
EQU24_RS17670,-0.0489981438596028,,ISAzo13 family transposase,"Replication, recombination and repair",594,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17670
EQU24_RS05370,-0.0515298264352012,bluB,"5,6-dimethylbenzimidazole synthase",Energy production and conversion,2160,"5,6-dimethylbenzimidazole synthase activity
cob(II)yrinic acid a,c-diamide reductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05370
EQU24_RS20490,-0.0517645203272921,,Fis family transcriptional regulator,Transcription,229,"regulation of transcription, DNA-templated
ATP binding
sequence-specific DNA binding
transcription factor binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20490
EQU24_RS01375,-0.054295497583094,,hypothetical protein,No COG annotation,2643,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01375
EQU24_RS20480,-0.0553871544310341,,ATP-binding protein,"Post-translational modification, protein turnover, and chaperones",231,"ATP binding
serine-type endopeptidase activity
proteolysis
protein catabolic process
ATP-dependent peptidase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20480
EQU24_RS21950,-0.0555106439281436,,sigma-70 family RNA polymerase sigma factor,Transcription,26,"regulation of DNA-templated transcription, initiation
DNA binding
sigma factor activity
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21950
EQU24_RS00670,-0.0555777972780087,,hypothetical protein,No COG annotation,2740,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00670
EQU24_RS20695,-0.0555877488282018,,hypothetical protein,No COG annotation,200,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20695
EQU24_RS21955,-0.0571093417998731,hflK,FtsH protease activity modulator HflK,"Post-translational modification, protein turnover, and chaperones",25,"integral component of external side of plasma membrane
negative regulation of catalytic activity
proteolysis
integral component of plasma membrane
intrinsic component of external side of plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21955
EQU24_RS20500,-0.0585880795675201,,hypothetical protein,No COG annotation,228,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20500
EQU24_RS08030,-0.0597384407954279,,IS4 family transposase,"Replication, recombination and repair",1821,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08030
EQU24_RS12030,-0.0616569558381017,,cobalt-precorrin-5B (C(1))-methyltransferase,Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
corrin biosynthetic process
methyltransferase activity
methylation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12030
EQU24_RS12055,-0.0627901445728464,cobJ,precorrin-3B C(17)-methyltransferase,Coenzyme transport and metabolism,1318,"precorrin-3B C17-methyltransferase activity
cobalamin biosynthetic process
methylation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12055
EQU24_RS12050,-0.0633911253070354,,cobalamin biosynthesis protein,Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
hydrolase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12050
EQU24_RS12035,-0.0648167930132189,,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,Coenzyme transport and metabolism,1318,"precorrin-6Y C5,15-methyltransferase (decarboxylating) activity
cobalamin biosynthetic process
protein methylation
cell wall
protein methyltransferase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12035
EQU24_RS07995,-0.0657819448629982,,IS3 family transposase,"Replication, recombination and repair",1825,"DNA integration
sequence-specific DNA binding
transposition",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07995
EQU24_RS12005,-0.0691396942966886,,hypothetical protein,Function unknown,1318,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12005
EQU24_RS12010,-0.0692529603392225,,"cobyrinate a,c-diamide synthase",Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
glutamine metabolic process
ATP binding
cobyrinic acid a,c-diamide synthase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12010
EQU24_RS20495,-0.0706852083070377,,HDOD domain-containing protein,Signal transduction mechanisms,229,"phosphorylation
kinase activity
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20495
EQU24_RS12045,-0.0707023981140682,,cobalamin biosynthesis protein CbiG,Coenzyme transport and metabolism,1318,hydrolase activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12045
EQU24_RS12025,-0.0708324867407837,,precorrin-8X methylmutase,Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
precorrin-8X methylmutase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12025
EQU24_RS12020,-0.0718970673685831,,sirohydrochlorin chelatase,Function unknown,1318,"cobalamin biosynthetic process
sirohydrochlorin cobaltochelatase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12020
EQU24_RS12040,-0.0785438454160875,cobI,precorrin-2 C(20)-methyltransferase,Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
precorrin-2 C20-methyltransferase activity
methylation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12040
EQU24_RS12015,-0.0800981786458393,cobM,precorrin-4 C(11)-methyltransferase,Coenzyme transport and metabolism,1318,"cobalamin biosynthetic process
precorrin-4 C11-methyltransferase activity
methylation
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12015
EQU24_RS12065,-0.0819112302279686,cobA,uroporphyrinogen-III C-methyltransferase,Coenzyme transport and metabolism,1317,"porphyrin-containing compound biosynthetic process
uroporphyrin-III C-methyltransferase activity
cobalamin biosynthetic process
porphyrin-containing compound metabolic process
S-adenosylmethionine-dependent methyltransferase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12065
EQU24_RS12060,-0.0883376713038835,,NADH dehydrogenase,Energy production and conversion,1318,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12060
EQU24_RS05300,-0.1017048116833903,,TonB-dependent receptor,Coenzyme transport and metabolism,2167,"cobalamin transport
organic substance transport
ion transport
vitamin transport
ion channel activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05300
EQU24_RS20485,-0.1111554180922727,,PEP-CTERM sorting domain-containing protein,No COG annotation,230,membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20485
