,name,x,y,cog,color,link,gene_product
EQU24_RS00930,,192225,-0.0075497941393586,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.009918643185345,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,0.0029180420526407,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,-0.0095900258987419,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,-0.0008402255905964,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.0042866545387685,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0024864164464719,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0037590755496816,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,0.0138247777146008,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,0.0087158663423952,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,0.0070816768742539,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,-0.0186503651186173,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,0.0031245595940638,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,0.0066813401390617,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0004238473782406,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,0.0047994430012371,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,0.0149629525780739,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,-0.0143193792868071,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,-0.0010651581323522,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,0.0027310477362376,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,0.0189575395566813,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,0.0130108220154376,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0005355449798019,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,0.0207523483137693,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,-0.0054419796211081,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,-0.0080232723661629,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,-0.0160713169795685,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,0.0014770193286532,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,0.0026199467265886,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0070735058079948,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0228384730203153,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,-0.0105624494350707,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.022436508487547,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.0167261128862098,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,-0.0012746710602747,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,-0.0201598429396554,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.0098242716650353,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0057900679754709,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,0.0003916744765489,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,-0.0021566535490203,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,-0.0058540140764737,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0362070577721349,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01155,hypothetical protein
EQU24_RS01160,,234938,0.0027511656220914,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0079947712818103,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,0.0175546588286618,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0196329691846867,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,-0.0073084733729324,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.0116007065777982,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.0115785626687716,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.0229340793064431,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.014249478861431,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0249956860374485,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0193932616821284,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.0791897626854236,"Replication, recombination and repair",#1e90ff,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01215,IS66 family transposase
EQU24_RS01220,,246845,-0.0052691895852075,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0071056515583019,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,-0.0002646173497222,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,0.0008392402106431,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,0.0089351838785646,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,-0.0082407244592878,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,0.022029918799104,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0007918268102146,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.020120801179223,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.0083103738889108,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,0.0084688540435558,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,0.0041575351175126,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
