locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS10775,0.0592455001798367,,tyrosine-type recombinase/integrase,"Replication, recombination and repair",1475,"DNA recombination
prophage integrase activity
DNA integration
DNA metabolic process
DNA strand exchange activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10775
EQU24_RS12805,0.0587669731529684,,IS4 family transposase,"Replication, recombination and repair",1225,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12805
EQU24_RS13015,0.05837124814479,,hypothetical protein,No COG annotation,1201,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13015
EQU24_RS03580,0.0571612464951159,,SulP family inorganic anion transporter,Inorganic ion transport and metabolism,2359,"sulfate transmembrane transport
secondary active sulfate transmembrane transporter activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03580
EQU24_RS08790,0.056756599122252,,MarR family transcriptional regulator,Transcription,1719,"purine nucleotide biosynthetic process
regulation of transcription, DNA-templated
GTP binding
DNA binding
adenylosuccinate synthase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08790
EQU24_RS14165,0.0558109861653965,bioB,biotin synthase BioB,Coenzyme transport and metabolism,1052,"monocarboxylic acid biosynthetic process
iron ion binding
monocarboxylic acid metabolic process
water-soluble vitamin biosynthetic process
biotin biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14165
EQU24_RS01635,0.0549473178103622,,EAL domain-containing protein,Signal transduction mechanisms,2604,"cellular response to DNA damage stimulus
cellular response to stress
response to stress
cellular response to stimulus
cellular process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01635
EQU24_RS01670,0.0540428375023719,,DUF2292 domain-containing protein,No COG annotation,2600,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01670
EQU24_RS08795,0.0530783294878666,,hypothetical protein,No COG annotation,1718,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08795
EQU24_RS14750,0.052072320362349,,DUF883 family protein,Function unknown,967,"ribosome binding
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14750
EQU24_RS08010,0.0510121904447593,,DUF1566 domain-containing protein,Function unknown,1823,"integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08010
EQU24_RS15360,0.0498214983900173,,phytoene/squalene synthase family protein,Lipid transport and metabolism,888,"farnesyl-diphosphate farnesyltransferase activity
squalene synthase activity
biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15360
EQU24_RS08695,0.0495617493556052,,OmpA family protein,Cell wall/membrane/envelope biogenesis,1731,"calcium ion binding
cell outer membrane
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08695
EQU24_RS00205,0.0492018107984786,,IS66 family transposase,"Replication, recombination and repair",2803,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00205
EQU24_RS13970,0.0480929518112148,,Nif3-like dinuclear metal center hexameric protein,Function unknown,1077,"response to ionizing radiation
metal ion binding
cation binding
response to radiation
identical protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13970
EQU24_RS08780,0.0478516507843587,,copper resistance protein CopC,Function unknown,1720,"copper ion binding
response to copper ion
periplasmic space",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08780
EQU24_RS14850,0.0455950250982522,,NUDIX hydrolase,Nucleotide transport and metabolism,953,"thiamine-diphosphatase activity
nucleoside-triphosphatase activity
nucleoside-diphosphatase activity
pyrophosphatase activity
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14850
EQU24_RS08595,0.0455393831259133,,TetR/AcrR family transcriptional regulator,Transcription,1745,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08595
EQU24_RS12690,0.0448436063998893,aroQ,type II 3-dehydroquinate dehydratase,Amino acid transport and metabolism,1237,"chorismate metabolic process
chorismate biosynthetic process
dicarboxylic acid biosynthetic process
dicarboxylic acid metabolic process
3-dehydroquinate dehydratase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12690
EQU24_RS16575,0.0445141054518568,,,No COG annotation,724,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16575
EQU24_RS16885,0.044363987370938,umuD,translesion error-prone DNA polymerase V autoproteolytic subunit,Transcription,308,"regulation of transcription, DNA-templated
DNA repair
DNA binding
SOS response
hydrolase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16885
EQU24_RS16025,0.0431282010332181,,pilus assembly protein,"Intracellular trafficking, secretion, and vesicular transport",800,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16025
EQU24_RS14930,0.0430661931379005,,hypothetical protein,No COG annotation,947,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14930
EQU24_RS14160,0.0429708633747135,bioF,8-amino-7-oxononanoate synthase,Coenzyme transport and metabolism,1052,"monocarboxylic acid metabolic process
monocarboxylic acid biosynthetic process
8-amino-7-oxononanoate synthase activity
carboxylic acid metabolic process
carboxylic acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14160
EQU24_RS13135,0.0420302828579691,ubiG,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,Coenzyme transport and metabolism,1179,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity
ubiquinone biosynthetic process
2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase activity
3-demethylubiquinol-n 3-O-methyltransferase activity
3-demethylubiquinone-9 3-O-methyltransferase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13135
EQU24_RS13485,0.042003159518208,,hypothetical protein,No COG annotation,1142,"integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13485
EQU24_RS10235,0.041836160459099,sufB,Fe-S cluster assembly protein SufB,"Post-translational modification, protein turnover, and chaperones",1531,"cyanelle
plastid
metallo-sulfur cluster assembly
cellular component assembly
intracellular membrane-bounded organelle",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10235
EQU24_RS10255,0.0412018075009345,,cysteine desulfurase,Amino acid transport and metabolism,1528,"cysteine desulfurase activity
cysteine metabolic process
pyridoxal phosphate binding
lyase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10255
EQU24_RS06320,0.0408229893757205,,,No COG annotation,2034,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06320
EQU24_RS02350,0.0407417450843172,,DEAD/DEAH box helicase,"Translation, ribosomal structure and biogenesis",2510,"ATP hydrolysis activity
ATP hydrolysis activity
ribosome assembly
RNA secondary structure unwinding
ribonucleoprotein complex assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02350
EQU24_RS10535,0.0406559344688749,,STAS domain-containing protein,Signal transduction mechanisms,1500,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10535
EQU24_RS03765,0.0405627149847664,ispE,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,Nucleotide transport and metabolism,2338,"adenyl ribonucleotide binding
terpenoid biosynthetic process
ATP binding
adenyl nucleotide binding
phosphorylation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03765
EQU24_RS08800,0.0405184887322689,,SulP family inorganic anion transporter,Inorganic ion transport and metabolism,1717,"sulfate transmembrane transport
sulfate transmembrane transporter activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08800
EQU24_RS10920,0.0405087830335279,,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",1458,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10920
EQU24_RS07970,0.0404688408789349,,hypothetical protein,No COG annotation,1829,"integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07970
EQU24_RS16055,0.040462203424556,,cold-shock protein,Transcription,795,"DNA binding
integral component of membrane
cytoplasm",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16055
EQU24_RS14910,0.0402663534399287,,ABC transporter ATP-binding protein,Amino acid transport and metabolism,948,"ATP hydrolysis activity
ATP binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14910
EQU24_RS14475,0.0390375423286419,,DUF3309 domain-containing protein,Function unknown,1015,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14475
EQU24_RS08770,0.0388991164770812,,1-deoxy-D-xylulose-5-phosphate synthase,Coenzyme transport and metabolism,1721,"pyruvate metabolic process
ubiquinone biosynthetic process
thiamine biosynthetic process
manganese ion binding
vitamin B6 biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08770
EQU24_RS18860,0.0384287707610873,,,No COG annotation,445,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18860
EQU24_RS14155,0.0383609910615648,bioH,pimeloyl-ACP methyl ester esterase BioH,Function unknown,1052,"monocarboxylic acid biosynthetic process
monocarboxylic acid metabolic process
amide biosynthetic process
pimelyl-[acyl-carrier protein] methyl ester esterase activity
carboxylic acid biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14155
EQU24_RS00190,0.0383143030993124,,hypothetical protein,No COG annotation,2805,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00190
EQU24_RS15800,0.0382902387239381,,TonB-dependent receptor,Inorganic ion transport and metabolism,823,membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15800
EQU24_RS13770,0.038223335794738,,hypothetical protein,No COG annotation,1106,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13770
EQU24_RS15365,0.0380565354221712,shc,squalene--hopene cyclase,Lipid transport and metabolism,888,"hopanoid biosynthetic process
lipid droplet
beta-amyrin synthase activity
lanosterol synthase activity
squalene-hopene cyclase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15365
EQU24_RS07950,0.0379055271759582,csrA,carbon storage regulator CsrA,"Translation, ribosomal structure and biogenesis",1830,"negative regulation of translational initiation
positive regulation of translational initiation
negative regulation of cellular macromolecule biosynthetic process
regulation of glycogen biosynthetic process
negative regulation of translation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07950
EQU24_RS15355,0.0378573606302197,hpnH,adenosyl-hopene transferase HpnH,Function unknown,889,"iron-sulfur cluster binding
transferase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15355
EQU24_RS20750,0.0377913479055753,,assimilatory sulfite reductase (NADPH) flavoprotein subunit,Energy production and conversion,192,"cysteine biosynthetic process
sulfite reductase (NADPH) activity
riboflavin reductase (NADPH) activity
FMN binding
NADP+ binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20750
EQU24_RS10245,0.0371384302605001,sufD,Fe-S cluster assembly protein SufD,"Post-translational modification, protein turnover, and chaperones",1530,"metallo-sulfur cluster assembly
cellular component assembly
iron-sulfur cluster assembly
cellular component biogenesis
response to oxidative stress",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10245
EQU24_RS19100,0.0369506031722764,,hypothetical protein,No COG annotation,414,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19100
EQU24_RS10240,0.0367315003637603,sufC,Fe-S cluster assembly ATPase SufC,"Post-translational modification, protein turnover, and chaperones",1530,"ATP hydrolysis activity
ATP binding
metallo-sulfur cluster assembly
cellular component assembly
iron-sulfur cluster assembly",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10240
EQU24_RS12435,0.0358335128833416,,YgiT-type zinc finger protein,No COG annotation,1269,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12435
EQU24_RS18830,0.0357486911198497,,hypothetical protein,No COG annotation,449,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18830
EQU24_RS14140,0.0354922400661173,,bacteriohemerythrin,Inorganic ion transport and metabolism,1053,metal ion binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14140
EQU24_RS06115,0.0354729329136835,purE,5-(carboxyamino)imidazole ribonucleotide mutase,Nucleotide transport and metabolism,2063,"'de novo' IMP biosynthetic process
purine ribonucleotide biosynthetic process
purine ribonucleotide metabolic process
ribonucleotide biosynthetic process
purine nucleotide biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06115
EQU24_RS11625,0.0354169016050267,,peptidoglycan DD-metalloendopeptidase family protein,"Cell cycle control, cell division, chromosome partitioning",1365,"positive regulation of hydrolase activity
regulation of hydrolase activity
positive regulation of catalytic activity
cell outer membrane
autolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11625
EQU24_RS16935,0.035158020879261,,hypothetical protein,No COG annotation,688,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16935
EQU24_RS16225,0.0351063046408601,,circularly permuted type 2 ATP-grasp protein,Function unknown,771,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16225
EQU24_RS07190,0.0351043934257624,,nitrogen regulation protein NR(II),Signal transduction mechanisms,1919,"protein autophosphorylation
peptidyl-histidine phosphorylation
peptidyl-histidine modification
regulation of transcription, DNA-templated
peptidyl-amino acid modification",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07190
EQU24_RS15370,0.0350984412267294,,phosphorylase,Nucleotide transport and metabolism,888,"nucleoside metabolic process
catalytic activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15370
EQU24_RS06450,0.0347017687804636,ispG,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,Lipid transport and metabolism,2014,"pyruvate metabolic process
monocarboxylic acid metabolic process
iron ion binding
isopentenyl diphosphate biosynthetic process
4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06450
EQU24_RS13720,0.034428420671806,,metalloregulator ArsR/SmtB family transcription factor,Transcription,1110,"transcription, DNA-templated
regulation of nucleic acid-templated transcription
regulation of cellular macromolecule biosynthetic process
regulation of transcription, DNA-templated
nucleic acid-templated transcription",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13720
EQU24_RS12145,0.0343279911431262,,hypothetical protein,No COG annotation,1306,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12145
EQU24_RS19110,0.034319181156806,,glutamate 5-kinase,Nucleotide transport and metabolism,412,"proline biosynthetic process
proline metabolic process
glutamine family amino acid biosynthetic process
glutamate 5-kinase activity
carboxylic acid metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19110
EQU24_RS08785,0.0341754732337352,,MMPL family transporter,Function unknown,1720,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08785
EQU24_RS00195,0.033966920671422,,DUF4338 domain-containing protein,"Replication, recombination and repair",2805,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00195
EQU24_RS05425,0.0339456087013494,,energy transducer TonB,Cell wall/membrane/envelope biogenesis,2154,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05425
EQU24_RS20555,0.0336525825892021,,pyridoxamine 5'-phosphate oxidase,Inorganic ion transport and metabolism,221,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20555
EQU24_RS16580,0.0334465223280041,queC,7-cyano-7-deazaguanine synthase QueC,Nucleotide transport and metabolism,723,"queuosine biosynthetic process
zinc ion binding
ATP binding
ligase activity, forming carbon-nitrogen bonds",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16580
EQU24_RS16285,0.0333693439884909,,hypothetical protein,Lipid transport and metabolism,761,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16285
EQU24_RS11905,0.0331000669965467,,MbtH family NRPS accessory protein,Function unknown,1331,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11905
EQU24_RS08810,0.033089787159306,,hypothetical protein,No COG annotation,1716,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08810
EQU24_RS08775,0.0329610627196018,,copper resistance protein,Inorganic ion transport and metabolism,1720,"copper ion transport
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08775
EQU24_RS00255,0.0328579067876347,,hypothetical protein,No COG annotation,2795,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00255
EQU24_RS14015,0.0327958599821652,,"L,D-transpeptidase",Cell wall/membrane/envelope biogenesis,1068,"peptidoglycan L,D-transpeptidase activity
peptidoglycan-protein cross-linking
peptidoglycan biosynthetic process
glycosaminoglycan biosynthetic process
peptidoglycan metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14015
EQU24_RS20755,0.0327660355876475,cysI,assimilatory sulfite reductase (NADPH) hemoprotein subunit,Energy production and conversion,192,"cysteine biosynthetic process
hydrogen sulfide biosynthetic process
sulfite reductase (NADPH) activity
sulfite reductase (ferredoxin) activity
sulfate reduction",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20755
EQU24_RS16200,0.0326748194073128,,EAL domain-containing protein,Signal transduction mechanisms,774,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16200
EQU24_RS17005,0.0325427595133909,,TlpA family protein disulfide reductase,"Post-translational modification, protein turnover, and chaperones",678,"cell redox homeostasis
oxidoreductase activity

",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17005
EQU24_RS12450,0.0325421147134847,,lactoylglutathione lyase,Amino acid transport and metabolism,1266,"dioxygenase activity
lyase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12450
EQU24_RS10960,0.0324138452156292,,hypothetical protein,No COG annotation,1458,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10960
EQU24_RS21865,0.0323375672022336,,type II toxin-antitoxin system HicB family antitoxin,Function unknown,39,"regulation of transcription, DNA-templated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21865
EQU24_RS17825,0.0322550816939562,groS,co-chaperone GroES,"Post-translational modification, protein turnover, and chaperones",582,"ATP binding
metal ion binding
GroEL-GroES complex
'de novo' post-translational protein folding
chaperone cofactor-dependent protein refolding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17825
EQU24_RS02920,0.032148438526779,,hypothetical protein,Cell wall/membrane/envelope biogenesis,2435,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02920
EQU24_RS09240,0.0321244885028755,,DNA polymerase III subunit gamma/tau,Coenzyme transport and metabolism,1661,"ATP hydrolysis activity
nucleoside-triphosphatase activity
DNA-templated DNA replication
ATP binding
pyrophosphatase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09240
EQU24_RS02610,0.0320360239182552,rsxC,electron transport complex subunit RsxC,Energy production and conversion,2473,"4 iron, 4 sulfur cluster binding
electron transport chain
metal ion binding
oxidoreductase activity, acting on NAD(P)H
plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02610
EQU24_RS05885,0.0320218490953705,mmoX,methane monooxygenase,Coenzyme transport and metabolism,2088,"methane monooxygenase activity
methane metabolic process
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
methane monooxygenase complex
metal ion binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05885
EQU24_RS16880,0.0316790557239526,,hypothetical protein,No COG annotation,693,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16880
EQU24_RS01840,0.0316560496206907,,5'-deoxynucleotidase,Function unknown,2578,"pyrimidine deoxyribonucleoside monophosphate biosynthetic process
dUMP biosynthetic process
pyrimidine deoxyribonucleoside monophosphate metabolic process
dUMP metabolic process
pyrimidine deoxyribonucleotide biosynthetic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01840
EQU24_RS14870,0.0312830999685857,,urease accessory protein UreF,"Post-translational modification, protein turnover, and chaperones",950,"nickel cation binding
cytoplasm
nitrogen compound metabolic process
metabolic process
biological_process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14870
EQU24_RS15990,0.0312579672837346,,hypothetical protein,No COG annotation,803,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15990
EQU24_RS12455,0.0312279872145178,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,Nucleotide transport and metabolism,1265,"tRNA wobble guanine modification
tRNA processing
tRNA metabolic process
ncRNA processing
tRNA wobble base modification",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12455
EQU24_RS07955,0.0311927172218944,,,No COG annotation,1830,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07955
EQU24_RS08980,0.0309618812386998,,hypothetical protein,No COG annotation,1693,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08980
EQU24_RS17500,0.0308539989489618,,catalase,No COG annotation,614,"hydrogen peroxide catabolic process
heme binding
metal ion binding
response to oxidative stress
cellular oxidant detoxification",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17500
EQU24_RS17015,0.0308181248366378,,hypothetical protein,No COG annotation,676,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17015
EQU24_RS15025,0.0305827333439548,,DEAD/DEAH box helicase,"Translation, ribosomal structure and biogenesis",931,"ribosomal large subunit assembly
ATP hydrolysis activity
ribosome assembly
ATP hydrolysis activity
negative regulation of RNA catabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15025
EQU24_RS06670,0.0304437257844655,,hypothetical protein,No COG annotation,1982,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS06670
EQU24_RS14875,0.0302852893551943,ureE,urease accessory protein UreE,"Post-translational modification, protein turnover, and chaperones",950,"nickel cation binding
protein-containing complex assembly
urea metabolic process
unfolded protein binding
cytoplasm",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14875
EQU24_RS08555,0.0302418429703141,,hypothetical protein,No COG annotation,1749,"integral component of membrane
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08555
EQU24_RS18545,0.0301866394262655,,,No COG annotation,489,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18545
EQU24_RS16035,0.0301523886741932,,Flp family type IVb pilin,"Intracellular trafficking, secretion, and vesicular transport",799,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16035
EQU24_RS15485,0.0301072886217281,,peptide chain release factor 3,"Translation, ribosomal structure and biogenesis",871,"GTPase activity
regulation of translational termination
nucleoside-triphosphatase activity
translational termination
translation release factor activity, codon nonspecific",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15485
EQU24_RS15740,0.029939549486276,,hypothetical protein,No COG annotation,829,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15740
EQU24_RS18425,0.02976448491177,,transposase,"Replication, recombination and repair",502,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18425
EQU24_RS08840,-0.0298532483278429,,transposase,No COG annotation,1711,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08840
EQU24_RS09365,-0.0299057327981622,,diacylglycerol kinase,Cell wall/membrane/envelope biogenesis,1645,"phosphatidic acid biosynthetic process
diacylglycerol kinase activity
ATP binding
phosphorylation
plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09365
EQU24_RS13805,-0.030016279715915,,hypothetical protein,No COG annotation,1103,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13805
EQU24_RS16700,-0.0300503745587619,,M48 family metallopeptidase,"Post-translational modification, protein turnover, and chaperones",712,"CAAX-box protein processing
metalloendopeptidase activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16700
EQU24_RS14050,-0.0300806957657459,,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,Function unknown,1064,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14050
