,name,x,y,cog,color,link,gene_product
EQU24_RS00170,,38627,-0.0042039776449068,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0325026880021519,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,-0.0114353301572022,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.007829582446928,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,0.0295970751345471,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.0112633573528942,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0207093557820052,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,-0.2086897513922059,"Replication, recombination and repair",#1e90ff,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00205,IS66 family transposase
EQU24_RS00210,,46105,0.0236609701217479,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,-0.0049022070485714,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0456546468596291,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.0044124988185963,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,0.0052082414640546,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0119861888257402,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,0.0187829188748604,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,-0.0105041211100388,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,-0.0191408433570161,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,-0.0033556967847579,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.005082171818326,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,-0.0148517726429746,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,0.0027022597239116,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0148079732229211,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,0.0021017669486997,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.013318146790037,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0140467325531201,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,-0.0015097509315685,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,0.0032791914007981,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0021231545120923,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.0001332405115833,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,0.0076354066059116,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,0.0051477302298376,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,0.0092558467583518,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,0.0054626339627296,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,0.0132012013372174,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,-2.4879336235708635e-05,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,-0.0042791525158679,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.002796575701986,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,-0.0036057439829538,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,0.0024001369619065,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.001476157870515,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,0.0047146924123028,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.0006737104866976,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0047036954029819,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,0.0085460481997355,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,-0.0018137040407513,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,0.0114814666422813,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,0.0060317419865393,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,0.0012211500416297,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,-0.0028898269427897,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,0.0003326298634393,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.0064918472843556,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,0.0056844664983224,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,-0.0024290439865761,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0018814213188423,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,0.0057273533278679,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.0029150941572842,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,-0.0165204502031152,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,-0.0091000306851303,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,0.00855741378155,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,-0.0095896661195479,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,-0.0099779893231226,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,0.0023809603644399,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,-0.0036574682206736,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0005306441345263,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,0.0048510862311996,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,-8.309979858091205e-05,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,-0.003392817540165,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,0.0124287665789881,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0075622637117223,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,0.0007075380912246,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,-0.0145628966491906,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,-0.0043299965325698,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,-0.0039343616768468,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0082612442249388,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,0.0023306277170903,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,0.000848320084857,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,0.000803764400092,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0142070486370071,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,-0.0155981802510917,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,0.0023295805693794,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,0.0064584383549827,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0067946917478146,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,-0.0030654754655197,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,0.0044655667123811,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,-0.001752823427051,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,0.0304412840321778,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,0.0086373315012835,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,0.0012810956337264,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0014921103751131,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,0.0100526264256693,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,9.972799653824578e-05,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,-0.0003504504538037,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,-0.0003504504538037,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,0.002909459219297,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.0027310051857122,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0194440902300774,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,-0.0082666016545333,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,-0.0116146511261889,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0290820049979232,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,-0.1659979131828944,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00670,hypothetical protein
EQU24_RS00675,,140348,-0.1054388400035213,Energy production and conversion,#708090,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00675,c-type cytochrome
EQU24_RS00680,,142316,0.031415108044515,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,0.0125796958688301,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,0.0023313767427811,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0103496549681771,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,-0.0047870740732451,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,-0.005122441094023,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,0.0020100172424685,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,0.00594139067036,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,-0.0049920932362859,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,0.0035948380132218,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,-0.0032340598760492,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0114724628377099,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,-0.0049366111438714,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,-0.0024562420471351,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,-0.0053288641695951,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,-0.0007322598201805,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,-0.0112678632302887,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,0.0018128118288087,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,0.0070112079730002,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,-0.0065241229868935,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,-0.005855723634618,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,-0.0079001694558299,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0077202313556136,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0058778846172644,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,0.0165297273048513,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,-0.0143388582615155,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,-0.0125616002523768,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0067053290624517,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,-0.0067409520238971,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-0.0054956516974863,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,-0.0053780509849655,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0050789760727176,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,0.0049553497895408,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.017607221804951,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,-0.0095128534160713,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,0.0018966546390449,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.0005532944605023,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,-0.0006603257993022,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,0.0070606973641644,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,0.0064629180149142,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,0.0026110309622447,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0035964225129789,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,0.0058835792878601,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0067738942749713,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,-0.0009466605643428,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.0146822193001688,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,0.0030135994827231,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,0.0058827981083135,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0090642890804193,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,0.00786999408347,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,0.0108346552308347,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.0052298346580123,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0020879013765148,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,-1.806878590243582e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,0.0044485915915334,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,-0.0107691125527091,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0073622766739177,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,-0.010947401123541,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,-0.00566537508987,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.0121225022270089,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.0007979900626333,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0050812855931201,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0247701690900048,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0062143192811864,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,-0.0086144217449944,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,0.0016865623933972,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,-0.0002803472387665,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,0.0124625693963598,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0106808356008147,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.0140658165407961,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,-0.0034126019067722,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0255478623825373,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,0.0349878323564146,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,0.0039279068216653,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.0070595232940066,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,-0.0093293131610105,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,0.0009382202917539,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,-0.0117572165390405,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0064196743923647,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0048615625772109,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,-0.0090726391685681,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.0012405399876636,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.003792891076741,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,-0.0141870426604673,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,0.0013701665301919,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.006027852771398,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0028217182594832,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,0.0118774128958039,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,-0.0201847236558242,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,0.0036461399868536,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0493462364667525,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,0.0032569138848817,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0191136566360304,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,-0.0496109584088411,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0074089355209151,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,-0.0007459724493026,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,0.0123877574857531,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,0.0104964301798066,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,0.0013396726365991,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0128063589017417,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0137584698841105,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0226746911728881,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.008259768469118,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,-0.0080920373245003,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0049918096881379,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,0.003133990416408,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,-0.0090949066441206,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,-0.0102734726085057,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,-0.0223441358619938,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0071688291444432,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0111602340398701,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.0059802208732914,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.0037023340486155,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0477211460172053,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.0004810723718979,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,-0.0003235822871365,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,0.0062975254509562,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0090854578881363,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0062719025410298,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,0.002213634281248,Defense mechanisms,#90ee90,,hypothetical protein
