,name,x,y,cog,color,link,gene_product
EQU24_RS00175,,39992,0.0052811372931658,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,0.0224857476346811,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,0.0021377216516647,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,0.0187291146120056,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,0.02519389732853,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,-0.0093100979721485,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.1042382059519603,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0010757076636904,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0003162752903677,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0015732626186067,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,0.0095362681195711,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.0056065547004036,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0118364244149054,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,-0.006758326352179,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.0060587394944271,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,-0.0062475603190596,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,0.002041660314774,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.009700590429456,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,0.0032063610815005,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0059456777673669,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.001718585439488,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,-0.0016880925995207,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.0053592331712013,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0007686823695339,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,-0.0515648757500486,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,-0.0023725715864631,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0122011585099042,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,0.0002206499451455,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,0.0064097463616256,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,-0.006833993162274,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,0.0088186789839205,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,0.0068975022828386,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,0.0065323381227093,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,0.0232248079061454,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,0.0103414858277093,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0024774318837945,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,0.0143156601506953,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,0.0078771121793361,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,0.013914151083615,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,-0.0003892851825027,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.0046042093307406,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,0.0157036223294817,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0056396160487535,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,0.0020124498831944,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,0.0041857545037764,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,0.0078204091556447,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,0.0032255762376047,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,-0.0009216243638827,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,0.004389510970559,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.0099489407077758,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0031152953167942,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,0.0047046829498597,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,0.0036878788832684,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,-0.0049453398968058,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.0087285299081086,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,0.0199309199441467,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,0.005295352765157,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,-0.0011325898573254,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,0.0087374471851428,Amino acid transport and metabolism,#ff0000,,GDSL family lipase
EQU24_RS00475,,98135,-0.0018363534728857,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,-0.0149093632680847,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,0.0086565868393181,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0073465152995012,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,0.008789053246281,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0060710211235282,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,0.0126538231189619,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,0.0036819897500414,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0024395785091697,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,-0.0082990112658837,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,-0.0059933483466364,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,0.0013844185222332,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,0.0001525600462012,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,0.002257498890123,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,0.0006609380501823,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,0.0094932923656448,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,-0.0096851103829926,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0034485313991206,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,-0.0021965375141548,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,0.004244262688629,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,-0.0032279505787646,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,-0.0064171563484676,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,-0.0064163341848534,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,1.5322073648373468e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,0.0074142762258952,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,0.0020356858759997,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,0.0011885174290186,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,0.0079672861856154,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0044068080598343,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,0.0018887040573901,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,0.0024132051609933,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,-0.0039165603279863,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,-0.0039165603279863,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,-0.0028415781179056,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.0108859155543768,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,0.0061240012594324,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,-0.0021179160801333,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,-0.0051964572100268,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,-0.0045222199672177,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,0.0028548634745245,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,0.003922065384675,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,0.0002437315046632,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,-0.0018571730144955,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,0.0115695934481129,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,0.0070102343938144,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,-0.0029902359667778,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,-0.0014103409298337,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,0.0046759311727649,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,0.0007415495081119,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,0.0054962892921152,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,0.0011193707836705,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,0.0046841172540849,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,-0.0119906018563254,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0014235806339831,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,-0.0001207832590638,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,-0.0091555982660774,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,-0.0001370143208837,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,0.011736806132087,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0024121455559621,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0050335679311536,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0489928377111826,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,-0.015033082090507,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,-0.0001749949273837,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,-0.0004872075791498,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0039307224596391,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,0.000804590639427,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,0.0249195992959568,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,-0.0038972655231799,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,0.0087157757241608,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,-0.0026133781443151,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-0.0019980526002398,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,-0.0025544960349484,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0035299718603865,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,-0.003389330824939,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.0005110396666162,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,0.0048956128584505,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,0.0018640368910507,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,0.0119346100904102,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,0.0023319986799628,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,0.0033729507411523,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,-0.0203830518592676,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,0.002206229544614,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,-0.0049406782890583,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0057773557865323,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,-0.0037878666195861,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,0.0028910113846683,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.010796376658164,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,-6.730217442014512e-05,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,-0.0125832152715492,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,-0.0005067263631998,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,-0.0031293129675258,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,-0.0025690247129469,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,-0.0208449176898325,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0174425065674973,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0014525443550367,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,-0.007931985875382,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,0.0069180805662099,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,0.0141221121647412,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,-0.0023794151548774,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,0.0138638704320113,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,0.0043473911896878,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.0152928760122791,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0184895272621704,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0021068013842908,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0176941756875311,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,-0.006290952642022,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.0112970308175303,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,-0.005951001577766,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,-0.0130966940939368,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,0.0193811387061379,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,0.018491183048895,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,0.0117442065305434,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0005116895633361,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0127980063579476,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,-0.0266986471179096,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.0023896229869181,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,-0.0017225769267323,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0126375628739346,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,0.0169969665660934,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0029675284893152,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.011909963900361,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.0028467869196074,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.018077442060438,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,0.0113863612677888,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,-0.0147513208265774,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,0.0069090815979441,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.00915315569027,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0152290427963048,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,-0.0060257318432199,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0026109344824669,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,0.0114953066420188,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.023337679305137,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,-0.0069280870510567,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0116283253779553,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,0.0036060000890168,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0204630183309973,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,0.0048488739475776,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.0031213332153845,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,0.0074368861100469,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.011519618070694,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,0.0024563496753612,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0019872550021371,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,0.0011879121002468,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,0.0449302033356812,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,-0.0239739848324306,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,0.0020167048479669,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,-0.0038799004513217,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,-0.0034048051173685,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,0.0010210373171689,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,0.0105741411041738,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0080010152039697,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,-0.0111980474477111,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,-0.0152163747947702,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.006990129934375,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,0.0090558107540888,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.0003523411337761,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,0.0024841333073868,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,-0.0049194159040811,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,-0.0164322274344283,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0320934784589667,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,0.0005233858013411,Defense mechanisms,#90ee90,,hypothetical protein
EQU24_RS01315,,269096,-0.0096496803393946,"Replication, recombination and repair",#1e90ff,,RNA-directed DNA polymerase
EQU24_RS01320,,272340,-0.0061791077885052,Transcription,#000000,,hypothetical protein
EQU24_RS01325,,276380,-0.0088012904313249,Function unknown,#0000ff,,DUF1998 domain-containing protein
