,name,x,y,cog,color,link,gene_product
EQU24_RS00140,,33495,0.0266118199715869,Cell wall/membrane/envelope biogenesis,#c71585,,OmpA family protein
EQU24_RS00145,,34142,0.0123059777576442,"Translation, ribosomal structure and biogenesis",#daa520,,hypothetical protein
EQU24_RS00150,,34455,0.0157134845934812,Cell wall/membrane/envelope biogenesis,#c71585,,DUF4384 domain-containing protein
EQU24_RS00155,,36035,0.0055860250720738,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00160,,36419,0.0104982526425677,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00165,,36832,0.0352622645623183,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00170,,38627,0.0266067629784039,Function unknown,#0000ff,,caspase family protein
EQU24_RS00175,,39992,0.0044817427765568,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00180,,40588,0.0120675373769245,"Replication, recombination and repair",#1e90ff,,ISAzo13 family transposase
EQU24_RS00185,,42145,-0.0074879441014575,"Replication, recombination and repair",#1e90ff,,hypothetical protein
EQU24_RS00190,,42656,0.0056475637801593,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00195,,42874,-0.0092621487879268,"Replication, recombination and repair",#1e90ff,,DUF4338 domain-containing protein
EQU24_RS00200,,44158,0.0079926735996176,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00205,,44526,0.0079662335884396,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS00210,,46105,-0.0021610503115824,No COG annotation,#00bfbf,,DUF3800 domain-containing protein
EQU24_RS00215,,47306,0.0031838309708307,Cell motility,#da70d6,,type II toxin-antitoxin system HicB family antitoxin
EQU24_RS00220,,47518,-0.0140160366838715,Cell motility,#da70d6,,type II toxin-antitoxin system HicA family toxin
EQU24_RS00225,,48209,-0.0056015958739055,Carbohydrate transport and metabolism,#ffc0cb,,HAD family hydrolase
EQU24_RS00230,,48728,-0.015747698337489,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00235,,48952,-0.0172364867868106,No COG annotation,#00bfbf,,type II toxin-antitoxin system RelE/ParE family toxin
EQU24_RS00240,,49350,-0.0082985545010219,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00245,,49501,0.0033689211302832,Inorganic ion transport and metabolism,#8b4513,,cation transporter
EQU24_RS00250,,50778,0.024447404610621,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00255,,51191,0.027016177087343,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00260,,51603,0.0101702539575713,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00265,,52448,0.0012280049553211,Cell wall/membrane/envelope biogenesis,#c71585,,glucosidase
EQU24_RS00270,,55437,-0.0006271481060446,Signal transduction mechanisms,#f4a460,,Crp/Fnr family transcriptional regulator
EQU24_RS00275,,57142,-0.0020010356122129,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00280,,57870,0.0047340449859891,Signal transduction mechanisms,#f4a460,,adenylate/guanylate cyclase domain-containing protein
EQU24_RS00285,,60055,0.0092960229883064,Transcription,#000000,,protein kinase
EQU24_RS00290,,61695,0.0001370729888184,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00295,,62264,-0.0023424106265154,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00300,,62674,0.0011493798831315,Transcription,#000000,,AAA family ATPase
EQU24_RS00305,,67787,-0.0071370147616016,Signal transduction mechanisms,#f4a460,,response regulator
EQU24_RS00310,,68188,-0.0061775768981484,Signal transduction mechanisms,#f4a460,,GGDEF domain-containing response regulator
EQU24_RS00315,,70371,-0.0040926500707802,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00320,,71048,-0.0092067174777587,Function unknown,#0000ff,,YcgL domain-containing protein
EQU24_RS00330,,71976,0.016375785204085,Function unknown,#0000ff,,flippase
EQU24_RS00335,,73303,0.0230967917987245,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00340,,74273,0.0160627737092819,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00345,,75073,0.0114077690167614,Function unknown,#0000ff,,hypothetical protein
EQU24_RS00350,,76033,-0.0074173567017548,Function unknown,#0000ff,,methyltransferase domain-containing protein
EQU24_RS00355,,76863,-0.0100482065120691,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00360,,78206,6.384203581434793e-06,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00365,,78936,-0.0121622161767834,Function unknown,#0000ff,,glycosyltransferase family 2 protein
EQU24_RS00370,,80036,-0.0099511274348738,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00375,,80273,-0.0145581456571838,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS00380,,81343,-0.0191770418017489,Cell wall/membrane/envelope biogenesis,#c71585,,SDR family oxidoreductase
EQU24_RS00385,,82311,-0.0063897658892717,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00390,,82907,-0.0043758886895734,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase family 4 protein
EQU24_RS00395,,83997,0.0019584377022564,Function unknown,#0000ff,,ATP-binding protein
EQU24_RS00400,,85681,-0.0076579138070583,Carbohydrate transport and metabolism,#ffc0cb,,polysaccharide biosynthesis protein
EQU24_RS00405,,88239,-0.0177280029883017,Transcription,#000000,,LysR family transcriptional regulator
EQU24_RS00410,,89041,-0.0111687988659509,Coenzyme transport and metabolism,#d3d3d3,,methyltransferase domain-containing protein
EQU24_RS00415,,89828,-0.0062672530970711,Inorganic ion transport and metabolism,#8b4513,,rhodanese-like domain-containing protein
EQU24_RS00420,typA,90322,-0.0100857701266711,Signal transduction mechanisms,#f4a460,,translational GTPase TypA
EQU24_RS00425,hisB,92433,-0.0083637355923191,Amino acid transport and metabolism,#ff0000,,imidazoleglycerol-phosphate dehydratase HisB
EQU24_RS00430,hisH,93040,-0.0065868345306456,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisH
EQU24_RS00435,hisA,93739,-0.0058584246896419,Amino acid transport and metabolism,#ff0000,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
EQU24_RS00440,hisF,94480,-0.0097218380888924,Amino acid transport and metabolism,#ff0000,,imidazole glycerol phosphate synthase subunit HisF
EQU24_RS00445,hisI,95253,-0.0014736071440877,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-AMP cyclohydrolase
EQU24_RS00450,,95639,-0.005851876515644,Amino acid transport and metabolism,#ff0000,,phosphoribosyl-ATP diphosphatase
EQU24_RS00455,tatA,96158,0.006870047680904,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase TatA/TatE family subunit
EQU24_RS00460,tatB,96374,-0.0128131177416714,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatB
EQU24_RS00465,tatC,96685,-0.0180419122027718,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,twin-arginine translocase subunit TatC
EQU24_RS00470,,97499,-0.0494883337837908,Amino acid transport and metabolism,#ff0000,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00470,GDSL family lipase
EQU24_RS00475,,98135,-0.0323059376483483,Lipid transport and metabolism,#87cefa,,pteridine reductase
EQU24_RS00480,,98898,-0.0193603776347699,Signal transduction mechanisms,#f4a460,,hypothetical protein
EQU24_RS00485,folK,101212,0.0019073025396319,Coenzyme transport and metabolism,#d3d3d3,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
EQU24_RS00490,folB,101731,-0.0099678103550927,Coenzyme transport and metabolism,#d3d3d3,,dihydroneopterin aldolase
EQU24_RS00495,plsY,102224,-0.0008918277170698,Lipid transport and metabolism,#87cefa,,glycerol-3-phosphate 1-O-acyltransferase PlsY
EQU24_RS00500,tsaD,102961,0.0085749257141211,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
EQU24_RS00505,rpsU,104077,0.0036503331564342,"Translation, ribosomal structure and biogenesis",#daa520,,30S ribosomal protein S21
EQU24_RS00510,,104333,-0.0040685558713362,Function unknown,#0000ff,,GatB/YqeY domain-containing protein
EQU24_RS00515,,104824,-0.0094954089424892,"Replication, recombination and repair",#1e90ff,,DNA primase
EQU24_RS00520,rpoD,106636,0.0188028745112163,Transcription,#000000,,RNA polymerase sigma factor RpoD
EQU24_RS00525,,108456,0.0068766072004605,No COG annotation,#00bfbf,,
EQU24_RS00530,,108596,0.009676616389037,Coenzyme transport and metabolism,#d3d3d3,,methionine adenosyltransferase
EQU24_RS00535,,109776,-0.0084706382593351,Coenzyme transport and metabolism,#d3d3d3,,adenosylhomocysteinase
EQU24_RS00540,metF,111129,-0.0148340184451215,Amino acid transport and metabolism,#ff0000,,methylenetetrahydrofolate reductase [NAD(P)H]
EQU24_RS00545,,112072,-0.0181074665056593,"Translation, ribosomal structure and biogenesis",#daa520,,16S rRNA (uracil(1498)-N(3))-methyltransferase
EQU24_RS00550,,112812,-0.0230420528043347,Function unknown,#0000ff,,CPBP family intramembrane metalloprotease
EQU24_RS00555,,113932,-0.0061286417351739,Function unknown,#0000ff,,YajQ family cyclic di-GMP-binding protein
EQU24_RS00560,,114465,-0.0094931854048957,"Translation, ribosomal structure and biogenesis",#daa520,,multifunctional CCA addition/repair protein
EQU24_RS00565,,115829,0.0215807379838689,Function unknown,#0000ff,,TSUP family transporter
EQU24_RS00570,guaB,116713,0.0078347642649038,Nucleotide transport and metabolism,#87ceeb,,IMP dehydrogenase
EQU24_RS00575,guaA,118260,0.0179902917961565,Nucleotide transport and metabolism,#87ceeb,,glutamine-hydrolyzing GMP synthase
EQU24_RS00580,tadA,119840,0.0157878085257706,Nucleotide transport and metabolism,#87ceeb,,tRNA adenosine(34) deaminase TadA
EQU24_RS00585,,120316,-0.0012730179259153,Carbohydrate transport and metabolism,#ffc0cb,,glucose-6-phosphate isomerase
EQU24_RS00590,,122491,0.0020368501574704,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00595,,123576,0.0136391135775345,Energy production and conversion,#708090,,multicopper oxidase
EQU24_RS00600,,124502,-0.0086718096921949,Function unknown,#0000ff,,DedA family protein
EQU24_RS00605,,124981,-0.015226020689576,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00610,,125949,-0.0203052186757367,Function unknown,#0000ff,,YceI family protein
EQU24_RS00615,,126908,-0.0149368283797859,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00620,msbA,127547,-0.0055952954540851,Defense mechanisms,#90ee90,,lipid A export permease/ATP-binding protein MsbA
EQU24_RS00625,,129668,-0.0060466644692447,No COG annotation,#00bfbf,,
EQU24_RS00630,,131271,-0.0024309218613043,No COG annotation,#00bfbf,,
EQU24_RS00635,,131419,-0.0024309218613043,No COG annotation,#00bfbf,,
EQU24_RS00640,,131804,-0.0040661441304264,No COG annotation,#00bfbf,,
EQU24_RS00645,,134999,-0.0015999366140327,No COG annotation,#00bfbf,,
EQU24_RS00650,,135895,-0.0130218431433943,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ABC transporter permease
EQU24_RS00655,,137028,-0.0020727309383954,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,ATP-binding cassette domain-containing protein
EQU24_RS00660,,137803,0.0024764359999829,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,MCE family protein
EQU24_RS00665,,138747,0.0149929908453857,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00670,,139733,0.0141379159208973,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00675,,140348,0.0157303344320817,Energy production and conversion,#708090,,c-type cytochrome
EQU24_RS00680,,142316,-0.010221227912623,Function unknown,#0000ff,,selenium-binding protein
EQU24_RS00685,,143798,-0.0216021165849898,Function unknown,#0000ff,,DUF4242 domain-containing protein
EQU24_RS00690,,144127,-0.0191988690732982,Transcription,#000000,,TetR family transcriptional regulator
EQU24_RS00695,,144978,-0.004152540322383,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00700,,145380,-0.0084674447004282,Function unknown,#0000ff,,YggS family pyridoxal phosphate-dependent enzyme
EQU24_RS00705,,146177,0.0048521203361716,Cell motility,#da70d6,,type IV pilus twitching motility protein PilT
EQU24_RS00710,,147225,0.0015828012483909,Cell motility,#da70d6,,PilT/PilU family type 4a pilus ATPase
EQU24_RS00715,djlA,148364,0.0047594030219577,"Post-translational modification, protein turnover, and chaperones",#add8e6,,co-chaperone DjlA
EQU24_RS00720,,149248,0.007125289949842,Nucleotide transport and metabolism,#87ceeb,,phosphoribosylaminoimidazolesuccinocarboxamide synthase
EQU24_RS00725,,150286,0.0060241161249777,Amino acid transport and metabolism,#ff0000,,JAB domain-containing protein
EQU24_RS00730,coaBC,151052,0.0073795578487397,Coenzyme transport and metabolism,#d3d3d3,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
EQU24_RS00735,,152235,0.0102000551310648,Nucleotide transport and metabolism,#87ceeb,,dUTP diphosphatase
EQU24_RS00740,,152709,0.0108694691099973,Carbohydrate transport and metabolism,#ffc0cb,,phosphomannomutase/phosphoglucomutase
EQU24_RS00745,argB,155268,0.0049735141337543,Nucleotide transport and metabolism,#87ceeb,,acetylglutamate kinase
EQU24_RS00750,,156144,-0.004583425578202,Function unknown,#0000ff,,DUF4124 domain-containing protein
EQU24_RS00760,,157612,0.0132114333584078,Function unknown,#0000ff,,YggT family protein
EQU24_RS00765,,158187,0.0014857966104685,Amino acid transport and metabolism,#ff0000,,pyrroline-5-carboxylate reductase
EQU24_RS00770,,159820,-0.0050054870723336,"Replication, recombination and repair",#1e90ff,,deoxyribodipyrimidine photo-lyase
EQU24_RS00775,,160800,-0.0053798412834916,Function unknown,#0000ff,,SDR family oxidoreductase
EQU24_RS00780,,161810,0.0011689264534822,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00785,,162342,0.0086604002463641,"Post-translational modification, protein turnover, and chaperones",#add8e6,,disulfide bond formation protein B
EQU24_RS00790,,162952,0.013431415367096,Function unknown,#0000ff,,class I SAM-dependent methyltransferase
EQU24_RS00795,,164191,0.0038205791025925,"Replication, recombination and repair",#1e90ff,,primosomal protein N'
EQU24_RS00800,,166526,0.0113561440231321,"Translation, ribosomal structure and biogenesis",#daa520,,arginine--tRNA ligase
EQU24_RS00805,,168288,0.0117423569350097,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS00810,,168998,0.0150638546220751,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00815,,169174,-0.0007894949468444,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00820,,169446,-0.0069198758076208,Function unknown,#0000ff,,DUF4276 family protein
EQU24_RS00825,,169853,-0.0152496561859094,Function unknown,#0000ff,,AAA family ATPase
EQU24_RS00830,trpC,171011,-0.0048942080552616,Amino acid transport and metabolism,#ff0000,,indole-3-glycerol phosphate synthase TrpC
EQU24_RS00835,trpD,171811,0.007887108138913,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0021157033295768,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,-0.0050405338885069,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.0039215852968812,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,-0.0060475672822579,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,-0.0105862363163312,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.006595610590354,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,0.0073863980568648,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,0.0046351923741654,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,0.0025758005653876,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,0.0119875604048068,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0056316753885498,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0004115264552963,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,0.0005297150092143,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,-0.0029627649192358,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,-0.0168175084376282,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,-0.0042357612809091,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,-0.0051882482678574,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,0.0059554050025887,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,0.0107599941887897,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,-0.0914332483003129,No COG annotation,#00bfbf,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00940,hypothetical protein
EQU24_RS00945,,194231,-0.0101434503518517,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,-0.0129752019312175,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0115800037938104,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,0.0043559442341497,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,0.0057441036134851,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,-0.0078750627625289,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,-0.0123363378300909,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,-0.0113778737654192,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,0.0004201428327468,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,0.0176097256324517,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0004848088848909,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,0.0030452265284742,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,0.0053362066693444,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,0.0207832326489498,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.0003477701273359,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,0.0126431157277087,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,-0.0059374707925174,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0088226154467574,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.0174292379805772,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,-0.007339980220827,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0019709865463021,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0073626440153005,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,0.0005768991755453,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,0.0101578453040715,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,0.0238067717542374,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,0.0153292696454194,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,0.0094010798261867,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,-0.0150247081779793,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,-0.0006993346749466,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,0.0047888728779728,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.0008469020650193,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,0.0077077280229826,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,0.0175342053311181,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,0.0078715286194256,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,0.0184135301369436,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,0.0081185450128671,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,0.0174616893736426,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,-0.0166968072498564,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,0.0050383166799899,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,-0.0166793217156763,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,0.0085893071857401,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0087354866854923,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,0.0084672003020999,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.0043274502239507,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,0.002355826318043,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,0.0068640326620557,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,-0.0018759310144897,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,0.0045203835766781,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,0.0204708757020718,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0028974201389489,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,0.000939464954111,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.0134309753609617,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,0.0271650040337164,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,0.0114313880539878,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,0.0048308867141275,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,0.0044830297837893,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,0.0053013343209075,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,0.0112343842763953,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,0.0170655563277623,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,0.0101411016811072,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,0.0135957778409005,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,0.0192488431038671,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0007041483231488,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.007257063136502,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,-0.0010540707036624,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,-0.0020899297024,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,0.0073087432547284,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0352848015370599,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,0.0033114914593419,Defense mechanisms,#90ee90,,hypothetical protein
EQU24_RS01315,,269096,-0.0061072515252126,"Replication, recombination and repair",#1e90ff,,RNA-directed DNA polymerase
