,name,x,y,cog,color,link,gene_product
EQU24_RS00835,trpD,171811,-0.001951250152382,Nucleotide transport and metabolism,#87ceeb,,anthranilate phosphoribosyltransferase
EQU24_RS00840,,172934,-0.0016138743941843,Amino acid transport and metabolism,#ff0000,,aminodeoxychorismate/anthranilate synthase component II
EQU24_RS00845,,173521,-0.0083327111560983,Amino acid transport and metabolism,#ff0000,,anthranilate synthase component I
EQU24_RS00850,,175263,-0.009122880051383,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,,fumarylacetoacetate hydrolase family protein
EQU24_RS00855,,176309,-0.0077777667334044,Signal transduction mechanisms,#f4a460,,two-component sensor histidine kinase
EQU24_RS00860,,177763,-0.0076579636475586,Transcription,#000000,,response regulator
EQU24_RS00865,hemW,178793,-0.0018113090019181,Coenzyme transport and metabolism,#d3d3d3,,radical SAM family heme chaperone HemW
EQU24_RS00870,pyrE,180294,-0.0061745737580573,Nucleotide transport and metabolism,#87ceeb,,orotate phosphoribosyltransferase
EQU24_RS00875,,181080,-0.0049892766305947,Function unknown,#0000ff,,dynamin family protein
EQU24_RS00880,,183210,-0.0312082241894776,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00885,trmB,183439,-0.0007429201034867,"Translation, ribosomal structure and biogenesis",#daa520,,tRNA (guanosine(46)-N7)-methyltransferase TrmB
EQU24_RS00890,thiS,184701,0.0003495151903745,Coenzyme transport and metabolism,#d3d3d3,,sulfur carrier protein ThiS
EQU24_RS00895,aroG,185693,-0.0030342579477901,Amino acid transport and metabolism,#ff0000,,3-deoxy-7-phosphoheptulonate synthase AroG
EQU24_RS00900,,187020,-0.0085779819516236,Defense mechanisms,#90ee90,,ABC transporter ATP-binding protein
EQU24_RS00905,,188856,-0.0040477435896969,Lipid transport and metabolism,#87cefa,,DUF389 domain-containing protein
EQU24_RS00910,,190994,0.0090679156549688,Function unknown,#0000ff,,DUF3301 domain-containing protein
EQU24_RS00915,,191389,-0.0033942474748277,Function unknown,#0000ff,,YbjQ family protein
EQU24_RS00920,,191700,-0.003154673764246,Function unknown,#0000ff,,DUF1289 domain-containing protein
EQU24_RS00925,,191951,4.815287811952315e-05,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00930,,192225,-0.0028607366629431,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00940,,193739,-0.0263851370054777,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00945,,194231,0.0109821429296347,No COG annotation,#00bfbf,,metal-binding protein
EQU24_RS00950,,194491,0.0072055399951896,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00955,,194987,0.0085337032054363,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS00960,,195688,0.0025597698425219,Inorganic ion transport and metabolism,#8b4513,,copper-translocating P-type ATPase
EQU24_RS00965,,198147,0.0095637577369929,Function unknown,#0000ff,,sulfite exporter TauE/SafE family protein
EQU24_RS00970,,199529,0.0077002259868021,Lipid transport and metabolism,#87cefa,,1-acyl-sn-glycerol-3-phosphate acyltransferase
EQU24_RS00975,mepA,200438,-0.0096652677147225,Cell wall/membrane/envelope biogenesis,#c71585,,penicillin-insensitive murein endopeptidase
EQU24_RS00980,,201435,0.0033870916804143,"Translation, ribosomal structure and biogenesis",#daa520,,thiopurine S-methyltransferase
EQU24_RS00985,,202086,-0.004182483136323,Inorganic ion transport and metabolism,#8b4513,,hypothetical protein
EQU24_RS00990,aqpZ,203431,-0.0180303550221543,Carbohydrate transport and metabolism,#ffc0cb,,aquaporin Z
EQU24_RS00995,,204553,-0.0021955362728314,Function unknown,#0000ff,,DUF1311 domain-containing protein
EQU24_RS01000,,205142,-0.0070293909588749,Function unknown,#0000ff,,hypothetical protein
EQU24_RS01005,,205647,-0.0004804136922501,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01010,,206479,-0.008030666056142,Cell wall/membrane/envelope biogenesis,#c71585,,glycosyltransferase
EQU24_RS01015,,209437,-0.0040085040609414,"Replication, recombination and repair",#1e90ff,,site-specific integrase
EQU24_RS01020,,210961,-0.0038966396795363,Signal transduction mechanisms,#f4a460,,DUF4325 domain-containing protein
EQU24_RS01025,,212664,-0.0042238238354694,"Replication, recombination and repair",#1e90ff,,ISL3 family transposase
EQU24_RS01030,,214040,-0.0037957447565683,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01035,,214747,-0.004188911777461,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01040,,215494,-0.0076717690228936,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01050,,216585,-0.0100881460976756,Transcription,#000000,,GNAT family N-acetyltransferase
EQU24_RS01055,,217427,-0.0024324635828331,"Replication, recombination and repair",#1e90ff,,Tn3 family transposase
EQU24_RS01070,,221345,-0.0015181369191911,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01075,,223171,-0.0066394859513045,No COG annotation,#00bfbf,,cell envelope integrity protein TolA
EQU24_RS01080,,224019,-0.0062580875413724,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01085,,224697,-0.0023176889926744,Amino acid transport and metabolism,#ff0000,,lactoylglutathione lyase
EQU24_RS01090,,225375,-0.00825630050585,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01095,,225875,0.0031092149499433,Cell motility,#da70d6,,prepilin-type N-terminal cleavage/methylation domain-containing protein
EQU24_RS01100,,226372,0.0043015169526312,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,hypothetical protein
EQU24_RS01105,,227174,-0.0049265727480845,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01110,,228345,-0.0263026771031289,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01115,,229452,-0.0338099056543123,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01120,,229638,-0.0135606233101864,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01125,,229960,-0.0020115375504468,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01130,,230606,-0.0061941829098306,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,,ATP-binding protein
EQU24_RS01135,,231558,-0.0021347131805508,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01140,,231871,-0.0112964548512457,Function unknown,#0000ff,,metal-dependent hydrolase
EQU24_RS01145,,233066,0.0028187938133749,"Replication, recombination and repair",#1e90ff,,3'-5' exonuclease
EQU24_RS01150,,234038,-0.0038261252809587,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01155,,234648,0.0001668520760478,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01160,,234938,-0.0086521664279653,Function unknown,#0000ff,,DUF5063 domain-containing protein
EQU24_RS01165,,235384,-0.0026635870473148,Energy production and conversion,#708090,,hypothetical protein
EQU24_RS01170,,235812,-0.0015819673005469,"Replication, recombination and repair",#1e90ff,,Y-family DNA polymerase
EQU24_RS01175,umuD,237101,0.009235146623903,Transcription,#000000,,translesion error-prone DNA polymerase V autoproteolytic subunit
EQU24_RS01180,,237974,-0.0034680919626148,No COG annotation,#00bfbf,,helix-turn-helix domain-containing protein
EQU24_RS01185,,238546,-0.0005896603621021,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01190,,239936,0.0023511067757201,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01195,,240749,-0.0061427563368143,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01200,,242268,-0.0160875945484171,Cell motility,#da70d6,,hypothetical protein
EQU24_RS01205,,243314,-0.0032905081250073,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01210,,243790,-0.0047326217908575,"Replication, recombination and repair",#1e90ff,,recombinase family protein
EQU24_RS01215,,244910,-0.0097448188716274,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01220,,246845,-0.0071909572490234,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01225,,247260,-0.0035220609582296,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01230,,248084,-0.0045647836071529,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01235,,248556,-0.0047195918190194,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01240,,249789,-0.002373762576621,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01245,,252461,-0.002422482126378,Function unknown,#0000ff,,helix-turn-helix domain-containing protein
EQU24_RS01250,,252981,-0.0019010095591834,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01255,,254024,-0.0183678940386305,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01260,,254824,-0.0156427585513533,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01265,,255315,-0.0258802375500495,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,,hypothetical protein
EQU24_RS01270,,256108,-0.0157540089046509,No COG annotation,#00bfbf,,hypothetical protein
EQU24_RS01280,,257851,-0.0081779377397931,Transcription,#000000,,"ribbon-helix-helix protein, CopG family"
EQU24_RS01285,,258433,-0.0017959122923807,"Replication, recombination and repair",#1e90ff,,DNA cytosine methyltransferase
EQU24_RS01290,,259552,-0.0046242431988537,"Replication, recombination and repair",#1e90ff,,very short patch repair endonuclease
EQU24_RS01295,,259985,-0.0023330570593092,"Replication, recombination and repair",#1e90ff,,helicase
EQU24_RS01305,,265994,0.0013331454605305,"Replication, recombination and repair",#1e90ff,,IS66 family transposase
EQU24_RS01310,,267797,-0.013092045322223,Defense mechanisms,#90ee90,,hypothetical protein
EQU24_RS01315,,269096,-0.0092430071561435,"Replication, recombination and repair",#1e90ff,,RNA-directed DNA polymerase
